Unnamed: 0,Transaction_Id,Transaction Date,Customer_Id,Quantity,Price,Payment Method,Transaction Status,Products
779,T0780,9-Jan-23,C3617,-7,677.9,PayPal ,Failed,Headphones
784,T0785,2025-02-30,C3193,6,130.79,Credit Card,Completed,Headphones
786,T0787,2023-13-01,C515,2,-244.03,Cash,Pending,Smartphone
787,T0788,16-Jan-21,C4735,831,261.03,Cash,Failed,Tablet
788,T0789,2025-02-30,C4968,628,520.99,PayPal,Completed,Laptop
789,T0790,2023-13-01,C4107,-2,-665.33,Cash,Completed,Coffee Machine
791,T0792,2025-02-30,C3449,7,-986.54,Credit Card,Failed,Coffee Machine
792,T0793,2025-02-30,C808,10,732.13,PayPal,Completed,Coffee Machine
795,T0796,2023-13-01,C2064,877,453.17,Cash,Completed,Tablet
797,T0798,8-Feb-22,C4215,-3,-528.77,Credit Card,Failed,Coffee Machine
799,T0800,2023-13-01,C2890,821,249.83,Cash,Completed,Smartphone
800,T0801,2025-02-30,C3342,679,97.61,PayPal,Completed,Smartphone
801,T0802,2025-02-30,C440,-8,680.37,Credit Card,Completed,Headphones
802,T0803,2025-02-30,C054,-1,335.47,PayPal,Failed,Headphones
807,T0808,2023-13-01,C148,612,-515.63,Credit Card,Completed,Laptop
808,T0809,17-Jun-24,C092,279,-456.24,Cash,Pending,Laptop
809,T0810,2025-02-30,C3408,-3,770.47,Credit Card,Completed,Coffee Machine
812,T0813,2025-02-30,C4240,742,-511.13,Cash,Pending,Laptop
814,T0815,3-Sep-21,C2164,407,-385.57,Cash,Completed,Tablet
815,T0816,2023-13-01,C824,517,667.28,Credit Card,Pending,Coffee Machine
816,T0817,2023-13-01,C3621,-3,-363.14,PayPal,Completed,Tablet
818,T0819,2025-02-30,C1829,-2,317.57,PayPal ,Failed,Tablet
820,T0821,2023-13-01,C3046,-1,-406.34,PayPal ,Pending,Table
822,T0823,2023-13-01,C1408,8,-358.84,PayPal,Completed,Laptop
823,T0824,2023-13-01,C4054,-7,-116.31,PayPal ,Completed,Smartphone
827,T0828,2025-02-30,C1296,-8,926.28,PayPal,Completed,Sm
833,T0834,18-Mar-23,C3015,-2,637.5,Credit Card,Completed,Tablet
836,T0837,2023-13-01,C1440,5,802.91,PayPal,Completed,Tablet
837,T0838,3-May-24,C3095,-6,-291.62,Cash,Completed,Coffee Mac
838,T0839,22-Feb-24,C205,368,305.09,Credit Card,Failed,Smartphone
839,T0840,2025-02-30,C3939,808,853.86,PayPal,Failed,Coffee Machine
840,T0841,2025-02-30,C4796,1,-533.72,PayPal ,Completed,Coffee Machine
841,T0842,24-Aug-20,C3805,108,-962.51,Credit Card,Completed,Coffee Machine
843,T0844,2023-13-01,C3172,-9,-425.57,PayPal ,Completed,Tablet
845,T0846,2023-13-01,C2974,521,-923.47,Credit Card,Completed,Coffee Machine
846,T0847,2025-02-30,C2869,-4,508.82,PayPal,Failed,Laptop
848,T0849,2025-02-30,C3943,7,773.42,PayPal,Completed,Laptop
850,T0851,2025-02-30,C198,645,-182.99,Cash,Pending,Coffee Machine
857,T0858,2025-02-30,C159,1,-853.01,PayPal ,Completed,Headphones
858,T0859,2023-13-01,C4886,264,-256.3,PayPal ,Failed,Laptop
863,T0864,28-Dec-20,C3641,-10,-115.38,PayPal ,Pending,Smartphone
864,T0865,2023-13-01,C3627,-4,-945.44,Cash,Completed,Tablet
866,T0867,9-Nov-24,C3206,536,-890.64,PayPal,Completed,Smartphone
867,T0868,2023-13-01,C746,-10,-61.63,PayPal,Pending,Tablet
873,T0874,2025-02-30,C3060,616,238.28,Credit Card,Completed,Smartphone
875,T0876,13-May-20,C1034,261,332.32,PayPal,Completed,Headphones
876,T0877,2023-13-01,C3251,113,-514.79,PayPal ,Completed,Laptop
877,T0878,27-Sep-24,C4449,5,948.88,PayPal,Failed,Tablet
880,T0881,2025-02-30,C2656,5,-636.79,PayPal ,Failed,Smartphone
881,T0882,2025-02-30,C3874,-1,910.76,PayPal,Failed,Tablet
884,T0885,2025-02-30,C242,593,914.3,Credit Card,Failed,Coffee Machine
885,T0886,27-Jan-22,C4872,1,-924.66,PayPal ,Completed,Tablet
886,T0887,13-Feb-22,C971,447,-819.43,PayPal,Completed,Tablet
887,T0888,2023-13-01,C2907,6,903.14,Credit Card,Completed,Coffee Machine
888,T0889,27-Jul-23,C3024,5,784.02,Credit Card,Completed,Smartphone
893,T0894,2023-13-01,C931,421,-908.14,PayPal,Pending,Laptop
897,T0898,2023-13-01,C3436,2,-875.92,Credit Card,Completed,Headphones
899,T0900,16-Dec-23,C1964,2,-647.88,Cash,Completed,Headphones
901,T0902,2023-13-01,C1575,6,-396.78,Credit Card,Completed,Coffee Machine
906,T0907,2023-13-01,C4042,644,315.02,Credit Card,Failed,L
907,T0908,2023-13-01,C4688,2,-218.7,Credit Card,Failed,Coffee Machine
908,T0909,13-Apr-23,C2257,10,-296.4,Credit Card,Failed,Coffee Machine
910,T0911,23-Dec-23,C4610,4,-494.05,Credit Card,Pending,Headphones
913,T0914,2025-02-30,C2012,422,862.22,Credit Card,Completed,Coffee Machine
916,T0917,2023-13-01,C2007,-8,-490.19,PayPal,Failed,Laptop
922,T0923,22-Sep-20,C2065,5,838.47,Credit Card,Completed,Smartphone
923,T0924,29-Jan-25,C127,389,335.4,Credit Card,Completed,Headphones
925,T0926,2025-02-30,C4520,305,715.6,PayPal ,Completed,Coffee Machine
927,T0928,18-Nov-22,C4418,-5,-369.71,Credit Card,Pending,Coffee Machine
928,T0929,2023-13-01,C1267,150,597.81,Credit Card,Failed,Headphones
929,T0930,14-Nov-20,C3596,-6,-806.24,Credit Card,Completed,Table
932,T0933,2023-13-01,C1766,7,467.94,Credit Card,Pending,Tablet
933,T0934,2025-02-30,C2481,-7,428.66,Credit Card,Pending,Laptop
947,T0948,2025-02-30,C358,-9,-340.49,Credit Card,Completed,Laptop
949,T0950,2025-02-30,C2936,-4,899.26,Credit Card,Failed,Smartphone
950,T0951,2023-13-01,C3184,5,-766.3,PayPal,Failed,Coffee Machine
951,T0952,2025-02-30,C4181,-2,868.31,PayPal,Failed,Tablet
953,T0954,3-Jun-22,C1930,866,-421.51,Credit Card,Completed,Laptop
955,T0956,2023-13-01,C2738,-3,552.67,PayPal ,Pending,Coffee Machine
956,T0957,2023-13-01,C483,7,-590.26,Credit Card,Completed,Laptop
957,T0958,2023-13-01,C2436,931,189.87,PayPal,Pending,Coffee Machine
960,T0961,2025-02-30,C602,6,262.55,Credit Card,Completed,Tablet
963,T0964,2023-13-01,C4620,4,-523.86,PayPal,Completed,Smartphone
968,T0969,12-Jul-22,C200,-8,-992.16,PayPal,Completed,Smartphone
969,T0970,2023-13-01,C1450,4,-818.83,Credit Card,Completed,Coffee Machine
970,T0971,2025-02-30,C4496,-3,693.26,PayPal ,Pending,Laptop
974,T0975,2023-13-01,C160,2,-186.69,PayPal,Failed,Tablet
978,T0979,25-Aug-22,C465,6,-584.19,PayPal ,Completed,Headphones
980,T0981,2023-13-01,C257,-2,-641.8,Credit Card,Completed,Smartphone
983,T0984,2025-02-30,C2941,850,-274.18,Cash,Completed,Coffee Machine
984,T0985,2025-02-30,C3636,973,575.54,Credit Card,Pending,Smartphone
986,T0987,8-Apr-22,C3803,5,-636.81,Cash,Completed,Headphones
987,T0988,2023-13-01,C901,10,903.32,Credit Card,Completed,Smartphone
988,T0989,2025-02-30,C2545,-5,312.51,Credit Card,Completed,Laptop
993,T0994,17-Jan-25,C2063,4,901.77,PayPal,Completed,Smartphone
1003,T1004,2025-02-30,C4493,9,-908.43,Cash,Completed,Laptop
1007,T1008,2023-13-01,C4077,-9,-292.11,Credit Card,Completed,Smartphone
1010,T1011,2025-02-30,C1422,2,-913.74,Credit Card,Failed,Tablet
1012,T1013,2025-02-30,C1051,-10,-153.15,PayPal,Completed,Coffee Machine
1014,T1015,2023-13-01,C2797,-6,-278.06,Credit Card,Failed,Laptop
1017,T1018,2023-13-01,C4474,-3,-462.64,Credit Card,Pending,Smartphone
1018,T1019,2025-02-30,C540,-6,912.2,PayPal ,Completed,Smartphone
1019,T1020,9-Dec-20,C4660,4,-323.62,Credit Card,Failed,Headphones
1021,T1022,2025-02-30,C580,670,893.18,Credit Card,Completed,Coffee Machine
1024,T1025,4-Aug-22,C3665,6,-728.41,PayPal,Completed,Tablet
1025,T1026,2025-02-30,C2157,213,-239.04,Credit Card,Completed,Headphones
1026,T1027,2025-02-30,C4864,352,147.77,PayPal,Pending,Laptop
1028,T1029,2023-13-01,C4975,-9,337.3,PayPal,Failed,Laptop
1029,T1030,22-Oct-23,C3820,3,623.32,PayPal ,Completed,Smartphone
1030,T1031,2023-13-01,C603,-10,951.12,PayPal,Completed,Tablet
1033,T1034,2023-13-01,C2013,-5,-565.42,Credit Card,Completed,Smartphone
1034,T1035,11-Apr-23,C1503,322,804.09,PayPal ,Failed,Tablet
1035,T1036,6-Sep-21,C1804,-4,-566.05,PayPal ,Completed,Tablet
1037,T1038,2025-02-30,C916,897,-827.84,PayPal,Completed,Coffee Machine
1038,T1039,2025-02-30,C2846,5,-509.53,PayPal,Completed,Smartphone
1041,T1042,2023-13-01,C3093,-5,-836.37,Credit Card,Completed,Headphones
1044,T1045,2023-13-01,C3745,9,-594.71,Credit Card,Completed,Tablet
1049,T1050,14-Aug-23,C3701,886,206.93,Credit Card,Pending,Tablet
1051,T1052,15-May-20,C2806,9,228.16,Cash,Failed,Smartphone
1054,T1055,2025-02-30,C039,997,810.5,PayPal,Pending,Tablet
1055,T1056,2023-13-01,C4858,-6,-406.93,PayPal,Completed,Laptop
1059,T1060,2023-13-01,C3039,3,262.31,PayPal ,Pending,Smartphone
1060,T1061,29-Mar-20,C3020,3,-254.2,PayPal ,Completed,Coffee Machine
1061,T1062,2023-13-01,C1768,-7,-801.89,Cash,Failed,Laptop
1065,T1066,2025-02-30,C4025,-4,916.28,Credit Card,Pending,Coffee Machine
1069,T1070,2025-02-30,C2876,-7,-572.41,Credit Card,Completed,Table
1070,T1071,2023-13-01,C1189,-10,666.58,Credit Card,Completed,Coffee Machine
1075,T1076,2025-02-30,C3135,1,220.92,PayPal,Failed,Coffee Machine
1077,T1078,16-Aug-20,C3250,4,-359.75,Cash,Failed,Smartphone
1079,T1080,2025-02-30,C2154,-10,134.61,Credit Card,Completed,Smartphone
1081,T1082,24-Oct-20,C1533,659,-357.64,PayPal ,Completed,Coffee Machine
1083,T1084,2023-13-01,C805,914,-425.06,Credit Card,Pending,Headphones
1084,T1085,21-Jan-20,C3971,-7,544.67,PayPal,Completed,Smartphone
1085,T1086,2023-13-01,C376,-8,-218.21,PayPal ,Completed,Coffee Machine
1087,T1088,2025-02-30,C298,-8,-217.14,Credit Card,Failed,Coffee Machine
1088,T1089,2025-02-30,C2777,2,776.25,Credit Card,Completed,Tablet
1089,T1090,2023-13-01,C3210,-2,589.93,PayPal ,Completed,Coffee Machine
1090,T1091,15-Jun-21,C2494,-1,299.31,PayPal,Pending,Tablet
1091,T1092,2023-13-01,C3375,240,-422.01,Credit Card,Failed,Laptop
1092,T1093,2023-13-01,C1717,4,885.5,Cash,Completed,Tablet
1093,T1094,2023-13-01,C1375,-5,-856.83,Cash,Pending,Smartphone
1096,T1097,2025-02-30,C4421,658,-955.85,PayPal ,Completed,Tablet
1105,T1106,2023-13-01,C2908,-1,761.33,PayPal ,Completed,Laptop
1106,T1107,2025-02-30,C3046,769,494.78,Credit Card,Failed,Coffee Machine
1111,T1112,2023-13-01,C4469,-8,-435.71,Cash,Completed,S
1112,T1113,2023-13-01,C1581,-4,462.18,PayPal,Completed,Coffee Machine
1114,T1115,2025-02-30,C2715,6,-656.53,Credit Card,Completed,Laptop
1115,T1116,2025-02-30,C2415,2,100.12,PayPal,Failed,Laptop
1116,T1117,15-Mar-22,C3855,174,104.65,Credit Card,Pending,Headphones
1117,T1118,2023-13-01,C3778,706,818.16,Cash,Completed,Coffee Ma
1121,T1122,2023-13-01,C3005,-10,-186.27,Cash,Completed,Smartphone
1122,T1123,2025-02-30,C2105,217,816.7,PayPal,Completed,Smartphone
1124,T1125,2025-02-30,C3403,6,-328,PayPal,Pending,Tablet
1125,T1126,2023-13-01,C518,-7,200.73,Cash,Pending,Laptop
1127,T1128,6-Mar-21,C3808,634,474.95,Credit Card,Completed,Headphones
1128,T1129,14-Sep-20,C1232,4,-861.38,Credit Card,Completed,Headphones
1130,T1131,2023-13-01,C3140,-2,-836.46,Credit Card,Completed,T
1131,T1132,2023-13-01,C3178,7,319.99,Cash,Pending,Laptop
1133,T1134,2025-02-30,C3242,341,-427.12,PayPal,Completed,Headphones
1134,T1135,2025-02-30,C1013,5,-968.22,PayPal,Failed,Headphones
1135,T1136,31-Jan-20,C3769,4,156.42,PayPal,Completed,Tablet
1137,T1138,2023-13-01,C4335,-8,-455.64,PayPal ,Completed,Laptop
1141,T1142,2025-02-30,C4316,10,-521.91,PayPal ,Completed,Smartphone
1142,T1143,11-Aug-24,C1763,-4,770.76,Credit Card,Completed,Tablet
1143,T1144,28-Dec-22,C918,702,777.65,PayPal,Completed,Headphones
1144,T1145,2025-02-30,C2140,976,-90.73,PayPal,Pending,Tablet
1147,T1148,2025-02-30,C2726,-2,826.45,PayPal ,Pending,Laptop
1149,T1150,27-Apr-24,C4912,-5,513.39,Credit Card,Completed,Laptop
1150,T1151,1-Nov-20,C859,-4,275.45,PayPal,Pending,Tablet
1151,T1152,2025-02-30,C3265,-10,209.53,PayPal,Completed,Tablet
1152,T1153,29-Apr-20,C3652,2,-285.91,Cash,Failed,Smartphone
1154,T1155,3-Mar-22,C3109,8,-671.34,PayPal,Pending,Headphones
1155,T1156,2025-02-30,C3596,-7,-75.93,Credit Card,Completed,Headphones
1156,T1157,2023-13-01,C1538,652,-336.67,PayPal,Completed,Smartphone
1162,T1163,2023-13-01,C113,9,-910.22,PayPal,Pending,Tablet
1164,T1165,2023-13-01,C1670,-6,730.93,PayPal,Completed,Smartphone
1165,T1166,28-Nov-22,C3148,5,-874.99,PayPal,Completed,Tablet
1169,T1170,21-Jun-24,C2882,-1,-63.39,Credit Card,Completed,Smartphone
1170,T1171,2023-13-01,C4233,909,-806.42,PayPal,Pending,Smartphone
1172,T1173,2023-13-01,C979,-2,965.25,Credit Card,Pending,Tablet
1174,T1175,2023-13-01,C1994,5,-418.5,Cash,Failed,Headphones
1176,T1177,2023-13-01,C123,675,-148.96,Credit Card,Completed,Smartphone
1178,T1179,2025-02-30,C3824,3,-104.79,PayPal ,Completed,Headphones
1180,T1181,2025-02-30,C4059,-6,-687.59,Credit Card,Completed,Laptop
1182,T1183,2023-13-01,C586,-10,-837,Credit Card,Completed,Coffee Machine
1186,T1187,2025-02-30,C3042,7,732.27,PayPal,Completed,Laptop
1187,T1188,1-Dec-23,C2254,-2,-411.04,Credit Card,Completed,T
1190,T1191,2023-13-01,C1203,971,-809.53,PayPal,Completed,Tablet
1192,T1193,2025-02-30,C2605,157,397.87,Credit Card,Failed,Tablet
1194,T1195,2025-02-30,C4523,-3,-929.76,PayPal,Completed,Smartphone
1210,T1211,2023-13-01,C567,286,-709.83,Credit Card,Completed,Smartphone
1213,T1214,2023-13-01,C2578,-2,472.3,Credit Card,Completed,Tablet
1214,T1215,2023-13-01,C1949,-8,-60.2,Credit Card,Completed,Laptop
1216,T1217,18-Aug-21,C3728,962,748.66,PayPal ,Completed,Tablet
1224,T1225,2025-02-30,C3602,-5,81.29,Credit Card,Completed,Smartphone
1228,T1229,2023-13-01,C4834,-7,218.11,Cash,Completed,Headphones
1229,T1230,15-Oct-21,C4483,10,409.37,Credit Card,Completed,Laptop
1235,T1236,2025-02-30,C746,939,-481.74,Credit Card,Failed,Headphones
1237,T1238,2023-13-01,C1970,424,-438.63,Credit Card,Failed,Headphones
1238,T1239,2025-02-30,C3420,-3,-424.47,PayPal,Failed,Coffee Machine
1240,T1241,2023-13-01,C4514,296,-154.35,PayPal ,Completed,Smartphone
1243,T1244,2023-13-01,C2215,-10,610.73,PayPal ,Pending,La
1245,T1246,2023-13-01,C796,4,264.46,Credit Card,Completed,C
1246,T1247,2025-02-30,C3897,524,-852.54,Cash,Completed,Headphones
1248,T1249,19-Sep-20,C736,100,-945.47,PayPal ,Completed,Headphones
1250,T1251,2023-13-01,C3443,6,507.85,Credit Card,Completed,Tablet
1253,T1254,2025-02-30,C1699,10,-430.62,Credit Card,Completed,Tablet
1258,T1259,2025-02-30,C2367,5,414.02,Credit Card,Completed,Coffee Machine
1265,T1266,2023-13-01,C419,-8,511.42,PayPal,Completed,Headphones
1266,T1267,28-Jan-23,C4015,-5,-294.74,PayPal,Completed,Coffee Machine
1267,T1268,2023-13-01,C1411,-3,-732.85,Credit Card,Completed,Tablet
1270,T1271,29-Dec-20,C152,267,-554.5,Credit Card,Completed,Smartphone
1272,T1273,2025-02-30,C3813,4,-640.9,PayPal,Failed,Coffee Machine
1273,T1274,2023-13-01,C1367,8,181,PayPal ,Completed,Headphones
1274,T1275,2025-02-30,C4618,514,-493.32,Credit Card,Completed,Coffee Machine
1275,T1276,2025-02-30,C4011,4,-690.93,PayPal ,Completed,Tablet
1276,T1277,2025-02-30,C4667,-10,-652.05,PayPal ,Completed,Tablet
1279,T1280,28-Nov-23,C4564,9,-692.38,PayPal,Completed,Laptop
1283,T1284,24-Jan-22,C3476,1,853.5,Cash,Pending,Laptop
1284,T1285,2023-13-01,C216,-7,814.17,Credit Card,Completed,Coffee Machine
1288,T1289,2025-02-30,C1670,6,657.53,Cash,Failed,Smartphone
1291,T1292,2025-02-30,C4600,-9,674.81,Credit Card,Pending,Laptop
1299,T1300,2023-13-01,C4645,-1,307.58,PayPal ,Completed,Headphones
1300,T1301,2025-02-30,C1740,-3,135.13,Credit Card,Completed,Laptop
1304,T1305,18-Oct-21,C2760,-4,-764.09,Credit Card,Completed,Smartphone
1306,T1307,2025-02-30,C035,184,761.37,Credit Card,Completed,Tablet
1309,T1310,2025-02-30,C1178,4,-920.53,Cash,Failed,Coffee Machine
1310,T1311,4-Oct-21,C1550,10,673.07,Cash,Failed,Laptop
1311,T1312,2023-13-01,C2020,6,538.51,Credit Card,Pending,Headphones
1312,T1313,2025-02-30,C3879,6,737.39,PayPal ,Failed,Headphones
1317,T1318,2023-13-01,C1222,-2,-839.63,PayPal,Completed,Smartphone
1319,T1320,2023-13-01,C268,5,-64.97,Credit Card,Completed,Smartphone
1320,T1321,2025-02-30,C3553,945,390.75,PayPal,Failed,Smartphone
1324,T1325,2023-13-01,C367,-8,153.13,PayPal,Completed,Laptop
1325,T1326,2025-02-30,C4233,5,73.66,PayPal,Completed,Tablet
1326,T1327,2023-13-01,C2102,115,-95.42,PayPal,Pending,Headphones
1327,T1328,2025-02-30,C1125,3,728.99,Credit Card,Pending,Coffee Machine
1328,T1329,2023-13-01,C2224,-9,546.66,PayPal ,Pending,Laptop
1332,T1333,3-Jan-20,C4647,8,-150.24,Credit Card,Completed,Tablet
1336,T1337,2025-02-30,C3592,1,-563.02,Credit Card,Completed,Co
1337,T1338,2023-13-01,C2116,-10,67.1,Credit Card,Completed,Headphones
1342,T1343,24-Apr-21,C692,4,61.18,Credit Card,Completed,Smartphone
1343,T1344,10-Dec-22,C2451,5,-977.79,PayPal,Completed,Coffee Machine
1344,T1345,2025-02-30,C2700,-8,466.13,Cash,Failed,Headphones
1345,T1346,7-Mar-20,C3812,888,-97.38,Cash,Completed,Laptop
1347,T1348,2025-02-30,C4708,918,626.29,Credit Card,Failed,Laptop
1350,T1351,2023-13-01,C354,-2,-380.05,Credit Card,Completed,Headphones
1351,T1352,2025-02-30,C4310,230,633.89,Credit Card,Completed,Ta
1353,T1354,2-Jan-24,C3043,-2,860.18,PayPal,Failed,Laptop
1354,T1355,3-Jul-24,C3036,5,668.4,Credit Card,Completed,Tablet
1356,T1357,2025-02-30,C2782,3,919.95,PayPal ,Failed,Coffee Machine
1358,T1359,2025-02-30,C710,597,-292.77,PayPal ,Completed,Smartphone
1359,T1360,2023-13-01,C2491,790,-901.39,Credit Card,Failed,Headphones
1364,T1365,2023-13-01,C482,190,-763.64,PayPal,Pending,Coffee Machine
1368,T1369,2025-02-30,C4087,689,792.82,Credit Card,Completed,Tablet
1372,T1373,2023-13-01,C2455,-5,666.48,PayPal,Completed,Laptop
1374,T1375,31-Jul-23,C3564,-1,748.81,Credit Card,Pending,Headphones
1376,T1377,2023-13-01,C2601,3,363.41,Cash,Completed,Headphones
1377,T1378,21-May-23,C2057,2,-567.13,Cash,Pending,Laptop
1379,T1380,2025-02-30,C1019,455,-949.92,Credit Card,Completed,Laptop
1381,T1382,20-Nov-22,C3676,198,-146.34,Cash,Completed,Smartphone
1385,T1386,2023-13-01,C715,673,-213.67,Credit Card,Failed,Laptop
1386,T1387,2023-13-01,C3347,311,-219.26,PayPal,Pending,Coffee Machine
1388,T1389,2023-13-01,C4230,512,516.22,Credit Card,Completed,Coffee Machine
1389,T1390,2025-02-30,C2823,-10,-472.28,PayPal ,Failed,Laptop
1391,T1392,2025-02-30,C333,783,571.02,Credit Card,Pending,T
1392,T1393,2025-02-30,C4724,-5,498.21,Credit Card,Completed,Headphones
1399,T1400,2023-13-01,C2319,650,810.43,Cash,Completed,Table
1400,T1401,2023-13-01,C479,5,454.81,Credit Card,Failed,Tablet
1403,T1404,2023-13-01,C553,-1,621.44,Cash,Failed,Smartphone
1406,T1407,17-Dec-23,C2261,-7,191.28,PayPal,Completed,Coffee Machine
1408,T1409,2023-13-01,C2499,-8,-213.53,Credit Card,Pending,Coffee Machine
1411,T1412,2025-02-30,C3534,-8,180.76,PayPal ,Completed,Tablet
1415,T1416,2025-02-30,C2011,-2,-883.58,PayPal,Completed,Tablet
1418,T1419,2025-02-30,C749,-7,-50.72,Credit Card,Completed,Smartphone
1425,T1426,19-Apr-23,C1186,784,-686.16,Credit Card,Completed,Laptop
1426,T1427,1-Jul-21,C664,-8,-470.97,Credit Card,Completed,Laptop
1427,T1428,26-Jul-21,C4391,-2,408.38,Cash,Completed,Coffee Machine
1429,T1430,2025-02-30,C1552,3,-553.56,PayPal,Pending,Smartphone
1430,T1431,2025-02-30,C051,906,87.74,Credit Card,Completed,Tablet
1433,T1434,2023-13-01,C1846,609,-83.73,PayPal,Completed,Coffee Machine
1436,T1437,29-Aug-22,C2581,9,761.08,Credit Card,Completed,Laptop
1438,T1439,26-Sep-23,C2888,9,-751.47,Credit Card,Completed,Laptop
1439,T1440,14-Oct-22,C2210,242,815.63,Cash,Completed,Headphones
1440,T1441,2025-02-30,C1817,-2,781.13,Cash,Pending,Coffee Machine
1441,T1442,13-Mar-21,C1882,9,-849.27,Cash,Completed,Headphones
1443,T1444,2023-13-01,C3496,535,424.99,Credit Card,Pending,Laptop
1447,T1448,2023-13-01,C2466,-7,509.77,PayPal ,Completed,Tablet
1448,T1449,2025-02-30,C1212,-9,488.19,Credit Card,Pending,Smartphone
1450,T1451,2023-13-01,C4053,10,80.41,Credit Card,Completed,Laptop
1453,T1454,2023-13-01,C2141,-4,-231.9,PayPal,Completed,Laptop
1454,T1455,2025-02-30,C713,578,956.18,Credit Card,Completed,Sm
1457,T1458,8-Dec-20,C3261,-10,360.24,PayPal ,Completed,Headphones
1460,T1461,2025-02-30,C3517,-4,-237.5,Credit Card,Completed,Laptop
1461,T1462,2023-13-01,C1074,-2,-927.72,PayPal,Completed,Headphones
1462,T1463,2023-13-01,C1140,5,856.74,PayPal,Completed,Coffee  Machine 
1464,T1465,2023-13-01,C4767,-3,212.69,PayPal ,Failed,Tablet
1465,T1466,2025-02-30,C1332,-4,-306.23,PayPal,Completed,Headphones
1466,T1467,2023-13-01,C1122,-4,248.15,Credit Card,Pending,Tablet
1467,T1468,2023-13-01,C187,3,999.75,Credit Card,Completed,Smartphone
1468,T1469,2025-02-30,C498,-7,412.97,PayPal,Completed,Smartphone
1470,T1471,16-Oct-24,C1465,3,78.59,PayPal ,Failed,Coffee Machine
1473,T1474,2023-13-01,C4774,7,64.68,Credit Card,Failed,Coffee Machine
1475,T1476,2025-02-30,C645,6,337.94,PayPal,Failed,Smartphone
1477,T1478,23-Nov-21,C2449,7,-87.32,PayPal,Completed,Headphones
1478,T1479,13-Jun-23,C2508,6,214.78,Cash,Pending,Smartphone
1480,T1481,2023-13-01,C3753,2,-679.34,Credit Card,Failed,Laptop
1482,T1483,2025-02-30,C3414,2,-571.05,Cash,Completed,Laptop
1483,T1484,2023-13-01,C4563,-8,689.2,Credit Card,Pending,Tablet
1484,T1485,2023-13-01,C3258,332,-849,Cash,Completed,Tablet
1486,T1487,2025-02-30,C806,-6,713.11,PayPal,Pending,Tablet
1487,T1488,2025-02-30,C2929,8,-467.17,Cash,Completed,Headphones
1489,T1490,2023-13-01,C3973,10,-551.3,PayPal ,Pending,Laptop
1490,T1491,2023-13-01,C595,767,81.5,PayPal,Pending,Headphones
1491,T1492,2025-02-30,C1465,9,-358.12,PayPal,Pending,Laptop
1492,T1493,25-Feb-21,C2879,1,715.51,Credit Card,Pending,Smartphone
1495,T1496,2023-13-01,C811,736,-920.58,Credit Card,Completed,Laptop
1497,T1498,2025-02-30,C3490,834,218.42,PayPal ,Completed,Smartphone
1498,T1499,2025-02-30,C2301,-6,303.63,Credit Card,Completed,Coffee Machine
1500,T1501,2025-02-30,C1713,1,-667.53,Credit Card,Pending,Coffee Machine
1501,T1502,2023-13-01,C2968,218,912.68,Cash,Pending,Smartphone
1505,T1506,2023-13-01,C1860,10,330.16,Cash,Completed,Tablet
1513,T1514,2025-02-30,C779,-6,192.36,Credit Card,Completed,Coffee Machine
1514,T1515,2025-02-30,C2544,1,-273.33,PayPal,Completed,Coffee Machine
1516,T1517,2025-02-30,C1859,582,-52.25,Credit Card,Failed,Headphones
1520,T1521,2025-02-30,C1139,5,-689.19,Cash,Failed,Headphones
